award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
17-LITC0200-02,02,2050:2050:LITC:LITC0200:2:2,SAI EXEMPT,33750.00,0.00,33750.0,0.00,,,,2017-06-30,2016-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,,020,"TREASURY, DEPARTMENT OF THE (2000)",2050,INTERNAL REVENUE SERVICE,2031HV,,809474450,"MARYLAND VOLUNTEER LAWYERS SERVICE, INC.",,,USA,UNITED STATES,201 N CHARLES ST STE 1400,,,BALTIMORE,510,BALTIMORE CITY,MD,MARYLAND,21201,4118,07,,,,USA,UNITED STATES,MD*****,,,,MARYLAND,,,,21.008,LOW INCOME TAXPAYER CLINICS,04,,LOW INCOME TAXPAYER CLINIC,NON,,25,,,,B,,2,,2017-07-13 00:00:00
171NA021538-G,0000,171NA021538-G,SAI EXEMPT,149995.00,,149995.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,078735167,"WESTWATER FINANCIAL, INC.",,,USA,UNITED STATES,8979 CONDE LANE,,85922,WINDSOR                     ,097,SONOMA,CA,CALIFORNIA,95492,8954,02,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.012,NATIVE INITIATIVES,04,,NATIVE AMERICAN INITIATIVES AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:27.910855
171NA021844-G,0000,171NA021844-G,SAI EXEMPT,149075.00,,149075.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,808562495,THE PEOPLES PARTNER FOR COMMUNITY DEVELOPMENT,,,USA,UNITED STATES,BOX 955,,42250,LAME DEER                   ,087,ROSEBUD,MT,MONTANA,59043,0955,00,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.012,NATIVE INITIATIVES,04,,NATIVE AMERICAN INITIATIVES AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:27.370281
17-LITC0252-02,02,2050:2050:LITC:LITC0252:2:2,SAI EXEMPT,33750.00,0.00,33750.0,0.00,,,,2017-06-27,2016-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,,020,"TREASURY, DEPARTMENT OF THE (2000)",2050,INTERNAL REVENUE SERVICE,2031HV,,091328138,SOUTH CAROLINA LEGAL SERVICES,SOUTH CAROLINA LEGAL SERVICES,091328138,USA,UNITED STATES,701 S MAIN ST,,,GREENVILLE,045,GREENVILLE,SC,SOUTH CAROLINA,29601,2569,04,,,,USA,UNITED STATES,SC*****,,,,SOUTH CAROLINA,,,,21.008,LOW INCOME TAXPAYER CLINICS,04,,LOW INCOME TAXPAYER CLINIC,NON,,12,,,,B,,2,,2017-07-13 00:00:00
171FA021515-G,0000,171FA021515-G,SAI EXEMPT,1096905.00,,1096905.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,963479808,"HOUSING PARTNERSHIP FUND, INC.",,,USA,UNITED STATES,ONE WASHINGTON MALL,12TH FLOOR,07000,BOSTON                      ,025,SUFFOLK,MA,MASSACHUSETTS,02108,2603,08,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:28.428259
171FA021788-G,0000,171FA021788-G,SAI EXEMPT,916905.00,,916905.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,038218772,LOCAL INITIATIVES SUPPORT CORPORATION,LOCAL INITIATIVES SUPPORT CORPORATION,038218772,USA,UNITED STATES,501 7TH AVENUE,,51000,NEW YORK                    ,061,NEW YORK,NY,NEW YORK,10018,5970,12,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:35.562078
171FA021148-G,0000,171FA021148-G,SAI EXEMPT,580405.00,,580405.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,079582282,VENTANA FUND,,,USA,UNITED STATES,715 8TH STREET NW,,02000,ALBUQUERQUE                 ,001,BERNALILLO,NM,NEW MEXICO,87102,2026,01,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:42.130565
171FA021379-G,0000,171FA021379-G,SAI EXEMPT,776500.00,,776500.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,086655701,NEW HORIZON FEDERAL CREDIT UNION,,,USA,UNITED STATES,180 2ND ST SW,,03828,BARBERTON                   ,153,SUMMIT,OH,OHIO,44203,2603,13,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:30.010157
171FA021644-G,0000,171FA021644-G,SAI EXEMPT,686500.00,,686500.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,808464440,NORTHLAND FOUNDATION,,,USA,UNITED STATES,202 WEST SUPERIOR STREET,SUITE 610,17000,DULUTH                      ,137,ST. LOUIS,MN,MINNESOTA,55802,1944,08,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:38.299775
171FA021899-G,0000,171FA021899-G,SAI EXEMPT,1006905.00,,1006905.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,602246852,"SOUTHERN BANCORP, INC.",SOUTHERN BANCORP INC,602246852,USA,UNITED STATES,605 MAIN STREET,SUITE 202,01870,ARKADELPHIA                 ,019,CLARK,AR,ARKANSAS,71923,6037,04,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,Q,,,,A,,2,,2017-10-06 20:30:34.665558
171TA021884-G,0000,171TA021884-G,SAI EXEMPT,125000.00,,125000.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,963716860,UNIFIED HOMEOWNERS OF ILLINOIS FEDERAL CREDIT UNION,,,USA,UNITED STATES,4464 N MILWAUKEE,,14000,CHICAGO                     ,031,COOK,IL,ILLINOIS,60630,3743,05,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,TECHNICAL ASSISTANCE AWARD,NON,,X,,,,A,,2,,2017-10-06 20:30:24.853874
171TA021853-G,0000,171TA021853-G,SAI EXEMPT,124893.00,,124893.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,194768433,TRIPLE BOTTOM LINE FOUNDATION,,,USA,UNITED STATES,"777 S. WADSWORTH BLVD., SUITE 4-205",,20000,DENVER                      ,059,JEFFERSON,CO,COLORADO,80226,4377,07,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,TECHNICAL ASSISTANCE AWARD,NON,,N,,,,A,,2,,2017-10-06 20:30:24.926905
17-LITC0316-01,02,2050:2050:LITC:LITC0316:1:2,SAI EXEMPT,31875.00,0.00,31875.0,0.00,,,,2017-06-27,2017-01-01,2017-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,,020,"TREASURY, DEPARTMENT OF THE (2000)",2050,INTERNAL REVENUE SERVICE,2031HV,,089770473,LEGAL SERVICES OF OKLAHOMA INC,LEGAL SERVICES OF OKLAHOMA INC,089770473,USA,UNITED STATES,2915 N CLAOKEN BLVD STE 500,,,OKLAHOMA CITY,109,OKLAHOMA,OK,OKLAHOMA,73106,5458,05,,,,USA,UNITED STATES,OK*****,,,,OKLAHOMA,,,,21.008,LOW INCOME TAXPAYER CLINICS,04,,OKLAHOMA LOW-INCOME TAXPAYER CLINIC,NON,,12,,,,A,,2,,2017-07-13 00:00:00
171TA022106-G,0000,171TA022106-G,SAI EXEMPT,45000.00,,45000.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,963005116,CHARTER SCHOOL INCUBATOR INITIATIVE,,,USA,UNITED STATES,910 17TH STREET,SUITE 1100,50000,WASHINGTON                  ,001,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,20006,2619,98,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,TECHNICAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:23.935598
171FA021636-G,0000,171FA021636-G,SAI EXEMPT,350000.00,,350000.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,832059849,LOWELL COMMUNITY LOAN FUND INC,,,USA,UNITED STATES,450 MERRIMACK STREET,,37000,LOWELL                      ,017,MIDDLESEX,MA,MASSACHUSETTS,01854,3907,03,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:38.465648
17-LITC0326-01,02,2050:2050:LITC:LITC0326:1:2,SAI EXEMPT,31875.00,0.00,31875.0,0.00,,,,2017-06-27,2017-01-01,2017-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,,020,"TREASURY, DEPARTMENT OF THE (2000)",2050,INTERNAL REVENUE SERVICE,2031HV,,111990958,INLAND COUNTIES LEGAL SERVICES,INLAND COUNTIES LEGAL SERVICES,111990958,USA,UNITED STATES,1040 IOWA AVE STE 101,,,RIVERSIDE,065,RIVERSIDE,CA,CALIFORNIA,92507,2106,41,,,,USA,UNITED STATES,CA*****,,,,CALIFORNIA,,,,21.008,LOW INCOME TAXPAYER CLINICS,04,,LOW INCOME TAXPAYER CLINIC,NON,,12,,,,A,,2,,2017-07-13 00:00:00
171HF022036-G,0000,171HF022036-G,SAI EXEMPT,1500000.00,,1500000.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,038218772,LOCAL INITIATIVES SUPPORT CORPORATION,LOCAL INITIATIVES SUPPORT CORPORATION,038218772,USA,UNITED STATES,501 7TH AVENUE,,51000,NEW YORK                    ,061,NEW YORK,NY,NEW YORK,10018,5970,12,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,HEALTHY FOODS FINANCING INITIATIVE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:32.122259
171FA021855-G,0000,171FA021855-G,SAI EXEMPT,168000.00,,168000.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,080190909,MISSION COMMUNITY LOAN FUND LLC,,,USA,UNITED STATES,2301 MISSION STREET,SUITE 301,67000,SAN FRANCISCO               ,075,SAN FRANCISCO,CA,CALIFORNIA,94110,1898,12,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,X,,,,A,,2,,2017-10-06 20:30:34.967846
171TA021590-G,0000,171TA021590-G,SAI EXEMPT,115445.00,,115445.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,834109928,UBC CREDIT UNION,,,USA,UNITED STATES,1547 S. BROADWAY,,65000,SAINT LOUIS                 ,510,ST. LOUIS (CITY),MO,MISSOURI,63104,3802,01,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,TECHNICAL ASSISTANCE AWARD,NON,,N,,,,A,,2,,2017-10-06 20:30:25.754887
171FA021472-G,0000,171FA021472-G,SAI EXEMPT,686500.00,,686500.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,782118657,"VERMONT COMMUNITY LOAN FUND, INC.",,,USA,UNITED STATES,"15 STATE STREET, SUITE 101 PO BOX 827",,46000,MONTPELIER                  ,023,WASHINGTON,VT,VERMONT,05602,3179,00,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:28.927207
171FA021624-G,0000,171FA021624-G,SAI EXEMPT,500000.00,,500000.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,077311314,CAPITAL FOR CHANGE,"CAPITAL FOR CHANGE, INC.",077311314,USA,UNITED STATES,121 TREMONT STREET,,37000,HARTFORD                    ,003,HARTFORD,CT,CONNECTICUT,06105,2541,01,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:38.723418
17-LITC0247-02,02,2050:2050:LITC:LITC0247:2:2,SAI EXEMPT,37500.00,0.00,37500.0,0.00,,,,2017-06-27,2016-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,,020,"TREASURY, DEPARTMENT OF THE (2000)",2050,INTERNAL REVENUE SERVICE,2031HV,,081181026,LEGAL AID SERVICES OF OREGON,LEGAL AID SERVICES OF OREGON,081181026,USA,UNITED STATES,520 SW SIXTH AVE STE 1130,,,PORTLAND,051,MULTNOMAH,OR,OREGON,97204,1511,03,,,,USA,UNITED STATES,OR*****,,,,OREGON,,,,21.008,LOW INCOME TAXPAYER CLINICS,04,,LOW INCOME TAXPAYER CLINIC,NON,,12,,,,B,,2,,2017-07-13 00:00:00
171FA021569-G,0000,171FA021569-G,SAI EXEMPT,866500.00,,866500.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,123217148,PARTNERS FOR THE COMMON GOOD,,,USA,UNITED STATES,1444 EYE STREET NW STE 201,,50000,WASHINGTON                  ,001,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,20005,6535,98,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:39.369786
171FA021912-G,0000,171FA021912-G,SAI EXEMPT,229000.00,,229000.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,079568151,"DAYTON REGION NEW MARKET FUND, LLC",,,USA,UNITED STATES,8 N. MAIN STREET,,21000,DAYTON                      ,113,MONTGOMERY,OH,OHIO,45402,1904,10,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:34.394321
171FA021482-G,0000,171FA021482-G,SAI EXEMPT,1006905.00,,1006905.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,146055475,"ENTERPRISE COMMUNITY LOAN FUND, INC.",,,USA,UNITED STATES,70 CORPORATE CENTER,"11000 BROKEN LAND PARKWAY,SUITE 700",19125,COLUMBIA                    ,027,HOWARD,MD,MARYLAND,21044,3541,07,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:28.717322
171FA021346-G,0000,171FA021346-G,SAI EXEMPT,686500.00,,686500.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,086284726,HOUSTON METROPOLITAN FEDERAL CREDIT UNION,HOUSTON METROPOLITAN FEDERAL CREDIT UNION,086284726,USA,UNITED STATES,608 E TIDWELL RD,,35000,HOUSTON                     ,201,HARRIS,TX,TEXAS,77022,1820,18,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:30.317532
171FA021768-G,0000,171FA021768-G,SAI EXEMPT,500000.00,,500000.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,174035170,SECURITY FEDERAL CORPORATION,SECURITY FEDERAL CORPORATION,174035170,USA,UNITED STATES,POST OFFICE BOX 810,,00550,AIKEN                       ,003,AIKEN,SC,SOUTH CAROLINA,29801,3888,02,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,Q,,,,A,,2,,2017-10-06 20:30:35.700117
17-LITC0237-02,02,2050:2050:LITC:LITC0237:2:2,SAI EXEMPT,35625.00,0.00,35625.0,0.00,,,,2017-06-27,2016-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,,020,"TREASURY, DEPARTMENT OF THE (2000)",2050,INTERNAL REVENUE SERVICE,2031HV,,033414251,NORTHEAST NEW JERSEY LEGAL SERVICES CORPORATION,NORTHEAST NEW JERSEY LEGAL SERVICES CORPORATION,033414251,USA,UNITED STATES,574 SUMMIT AVE 2ND FLR,,,JERSEY CITY,017,HUDSON,NJ,NEW JERSEY,07306,2710,10,,,,USA,UNITED STATES,NJ*****,,,,NEW JERSEY,,,,21.008,LOW INCOME TAXPAYER CLINICS,04,,NORTHEAST NEW JERSEY LEGAL SERVICES LOW INCOME TAXPAYER CLINIC,NON,,12,,,,B,,2,,2017-07-13 00:00:00
171FA021419-G,0000,171FA021419-G,SAI EXEMPT,866500.00,,866500.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,177860272,DETROIT DEVELOPMENT FUND,,,USA,UNITED STATES,1300 BROADWAY STREET,3RD FLOOR,22000,DETROIT                     ,163,WAYNE,MI,MICHIGAN,48226,2339,14,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:29.587266
171FA021378-G,0000,171FA021378-G,SAI EXEMPT,776500.00,,776500.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,084091917,MAZUMA CREDIT UNION,MAZUMA CREDIT UNION,084091917,USA,UNITED STATES,7260 WEST 135TH STREET,,53775,OVERLAND PARK               ,091,JOHNSON,KS,KANSAS,66223,1258,03,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:30.08094
171FA021525-G,0000,171FA021525-G,SAI EXEMPT,916905.00,,916905.00,0.00,,,,2017-09-21,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,957166796,LIFTFUND INC,"LIFTFUND, INC.",957166796,USA,UNITED STATES,2007 W. MARTIN ST,,65000,SAN ANTONIO                 ,029,BEXAR,TX,TEXAS,78207,0903,35,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,A,,2,,2017-10-06 20:30:28.349666
